cancer_type,table_key,table_name_cn,tag_id,tag_name,field_key,annotation_scope,created_at,description,description_source
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,2125,淋巴结总数,atom_3457b3cd8c66,structured,2026-06-01,"病理检查的淋巴结总数量。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,1960,淋巴结情况,atom_8453fb17991b,structured,2026-06-01,记录淋巴结转移及受累情况,generated
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,1921,淋巴结最大径,atom_468efaf9b494,structured,2026-06-01,"淋巴结的最大测量直径。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,1495,淋巴结转移情况,atom_762baf34f26d,structured,2026-05-30,记录淋巴结是否发生转移,generated
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,2138,淋巴结转移癌最大径,atom_9eed21fbe1fc,structured,2026-06-01,"淋巴结转移癌灶的最大直径。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,2171,淋巴结转移诊断,atom_da8209f4a27d,structured,2026-06-01,淋巴结是否存在转移的诊断结果,generated
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,2098,淋巴结阳性数,atom_55add218d7f3,structured,2026-06-01,"病理检查中阳性淋巴结数量。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,2056,淋巴结阳性数/总数,atom_84c8541358fa,structured,2026-06-01,"阳性淋巴结数及检查总数。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,968,病变部位,atom_fc0a0e2d0b81,structured,2026-05-30,病变发生的解剖部位,generated
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,1289,病灶大小,atom_b7136ad160e3,structured,2026-05-30,"病灶的测量大小或范围。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,1484,病理M分期,atom_4f5d2267adb6,structured,2026-05-30,病理评估的远处转移分期,generated
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,2169,病理分级评分,atom_79334254682f,structured,2026-06-01,"肿瘤病理分级的评分结果。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,1899,病理组织学类型,atom_2330c8987aa4,structured,2026-06-01,肿瘤的病理组织学分类,generated
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,2154,病理缓解状态,atom_5842c49c1c67,structured,2026-06-01,表示病理评估的缓解状态,generated
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,2065,病理诊断描述,atom_60d1fd083471,structured,2026-06-01,病理诊断结果的文字描述,generated
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,1959,皮肤,atom_348913c0a8a8,structured,2026-06-01,病理中皮肤受累情况,generated
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,1182,穿刺活检日期,atom_1c003dac8b78,structured,2026-05-30,记录进行穿刺活检的日期,generated
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,1919,穿刺病理结果,atom_3f198688de22,structured,2026-06-01,穿刺活检获得的病理诊断结果,generated
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,1617,组织病理学,atom_71bf2e3c5cfc,structured,2026-06-01,记录病理组织学检查结果,generated
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,2059,结节数量,atom_cc02c633e50e,structured,2026-06-01,"记录病理中结节的数量。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,1968,肿瘤位置,atom_d27738be3e35,structured,2026-06-01,肿瘤所在的具体部位,generated
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,880,肿瘤大小,atom_b39f2c4fe060,structured,2026-05-30,"肿瘤病灶的测量大小。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,999,肿瘤间质淋巴细胞浸润,atom_b6db92abb934,structured,2026-05-30,肿瘤间质中淋巴细胞浸润情况,generated
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,1102,脉管侵犯,manual:3bca3fa75457,structured,2026-05-30,肿瘤是否侵犯血管或淋巴管,generated
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,1253,腋窝淋巴结转移,atom_002228fd39b9,structured,2026-05-30,腋窝淋巴结是否发生转移,generated
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,1651,送检标本,atom_7306ac135e92,structured,2026-06-01,送检进行病理检查的标本名称,generated
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,2042,送检组织大小,atom_5ed9013ef79f,structured,2026-06-01,"送检组织标本的大小记录。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,1322,送检部位,atom_cf9f00ea29b5,structured,2026-05-30,病理送检标本的部位,generated
(跨癌种),ods_br_cancer_pathology_detail,通用·ods_br_cancer_pathology_detail,1616,镜下最大径,atom_ae74b76537cf,structured,2026-06-01,"镜下测量的病灶最大直径。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_br_cancer_patient_profile,通用·ods_br_cancer_patient_profile,1962,合并疾病,atom_1f3561113536,structured,2026-06-01,患者同时患有的其他疾病,generated
(跨癌种),ods_br_cancer_patient_profile,通用·ods_br_cancer_patient_profile,1051,哺乳状态,atom_f52b666d9f39,structured,2026-05-30,患者当前是否处于哺乳期,generated
(跨癌种),ods_br_cancer_patient_profile,通用·ods_br_cancer_patient_profile,1602,月经史,atom_84f553e1f2e2,structured,2026-06-01,患者既往月经情况记录,generated
(跨癌种),ods_br_cancer_patient_profile,通用·ods_br_cancer_patient_profile,2238,皮肤外观,manual:bfae9ff59005,structured,2026-06-02,患者皮肤外观情况。,generated
(跨癌种),ods_br_cancer_patient_profile,通用·ods_br_cancer_patient_profile,834,肿瘤侧别,manual:0b07b8385862,structured,2026-05-30,表示肿瘤发生的左右侧别,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,1792,偏侧,TU.TULAT,structured,2026-06-01,表示病变或手术所在侧别。,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,2135,前哨淋巴结冰冻结果,atom_e441a431992e,structured,2026-06-01,前哨淋巴结冰冻病理检查结果,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,1233,前哨淋巴结活检结果,atom_2a2ce2a95a81,structured,2026-05-30,前哨淋巴结活检的结果情况,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,1562,前哨淋巴结转移,atom_ea2210c4b431,structured,2026-05-30,前哨淋巴结是否发生转移,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,2179,右乳癌术后状态,atom_b4c611ecf660,structured,2026-06-01,右乳癌手术后的状态记录,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,1977,左侧乳腺切除术后,atom_7ae38b291bd5,structured,2026-06-01,患者左侧乳腺已切除状态,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,1827,手术侧别,atom_78d26350b312,structured,2026-06-01,表示手术实施的身体侧别,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,1936,手术切缘状态,atom_3ff47474d5ab,structured,2026-06-01,记录手术切缘是否有肿瘤残留,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,802,手术切除完整性,pm_surgery_completeness,structured,2026-05-29,手术病灶切除是否完整,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,2069,手术史描述,atom_da50eeb4b312,structured,2026-06-01,患者既往手术情况的描述,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,1373,手术名称1,atom_249a4a40409f,structured,2026-05-30,记录的第一项手术名称,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,847,手术方式,manual:d552358482e6,structured,2026-05-30,患者接受的手术类型或方式,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,2061,手术方式描述,atom_d618b38ddf6e,structured,2026-06-01,记录乳腺癌手术方式的描述,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,1747,手术日期（左乳肿块区段切除）,atom_98eb3203ef3b,structured,2026-06-01,左乳肿块区段切除的手术日期,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,1194,手术日期1,atom_ab55afd14dd2,structured,2026-05-30,第一次手术的日期,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,1193,手术标本名称及类型,atom_632e880a544a,structured,2026-05-30,记录手术标本的名称及类型,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,1243,手术疤痕长度,atom_812b6a2b810c,structured,2026-05-30,"手术后遗留疤痕的长度。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,845,既往手术史,manual:e96254628455,structured,2026-05-30,患者既往接受手术的情况,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,2057,既往手术史描述,atom_e8dafd8eec78,structured,2026-06-01,患者既往手术情况的描述,generated
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,1533,检查淋巴结总数,atom_01c8d9f3e339,structured,2026-05-30,"手术检查的淋巴结总数量。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_br_cancer_surgical_atomic,通用·ods_br_cancer_surgical_atomic,2161,淋巴结最大径范围,atom_b30cbb922c3c,structured,2026-06-01,"淋巴结最大直径的范围。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
